Store Number,City,Zip Code,County,2015 Total Bottles Sold,2015 Average Margin Ratio,2015 Average Sale (Dollars),2015 Total Sales (Dollars),2015 Total Transactions,2015 Average Volume per Sale (Liters),2015 Total Volume Sold (Liters),2015 DaysOpen,2015 Average Price per Bottle (Dollars),2015 Average Price per Liter (Dollars),2015 Average Margin,2015 Average Sales per Day,Q1_15 Total Bottles Sold,Q1_15 Average Margin Ratio,Q1_15 Average Sale (Dollars),Q1_15 Total Sales (Dollars),Q1_15 Total Transactions,Q1_15 Average Volume per Sale (Liters),Q1_15 Total Volume Sold (Liters),Q1_15 DaysOpen,Q1_15 Average Price per Bottle (Dollars),Q1_15 Average Price per Liter (Dollars),Q1_15 Average Margin,Q1_15 Average Sales per Day,Q1_16 Total Bottles Sold,Q1_16 Average Margin Ratio,Q1_16 Average Sale (Dollars),Q1_16 Total Sales (Dollars),Q1_16 Total Transactions,Q1_16 Average Volume per Sale (Liters),Q1_16 Total Volume Sold (Liters),Q1_16 DaysOpen,Q1_16 Average Price per Bottle (Dollars),Q1_16 Average Price per Liter (Dollars),Q1_16 Average Margin,Q1_16 Average Sales per Day
2552,CEDAR RAPIDS,52404,Linn,91437,0.334698842327,108.37044484,1096275.42,10116,8.00611901938,80989.9,53,15.3266864373,19.37757873,36.2773863187,3003.49430137,19747,0.334752918942,91.7290533494,228680.53,2493,6.98047733654,17402.33,13,14.5073405535,18.227924047,30.7042358604,2512.97285714,19818,0.333961295748,115.477777778,256707.1,2223,8.22073774179,18274.7,14,14.5429779577,18.2570812738,38.5740395861,2820.95714286
2553,CRESTON,50801,Union,22397,0.334502905721,105.248483108,311535.51,2960,7.79050337838,23059.89,52,15.2540709459,16.3725471237,35.2223614865,853.521945205,5457,0.334496596594,95.3626356589,73810.68,774,7.19241602067,5566.93,13,14.9039793282,16.1357742548,31.9277777778,811.106373626,5313,0.333955781634,111.240498534,75866.02,682,7.94032258065,5415.3,13,15.5356304985,16.4785400084,37.1552785924,833.692527473
2554,DAVENPORT,52802,Scott,22112,0.334624511182,119.675353749,226665.12,1894,11.1293822598,21079.05,50,11.6741341077,11.7317312817,40.0093030623,621.000328767,5495,0.334682357022,121.188425721,54655.98,451,11.2968957871,5094.9,13,11.4438580931,11.7406567416,40.5249667406,600.615164835,4638,0.333766055032,108.929892009,50434.54,463,9.77084233261,4523.9,13,12.4159395248,12.2606551476,36.3479049676,554.225714286
2555,KEOKUK,52632,Lee,52276,0.334004126269,136.564184205,707265.91,5179,9.34847653987,48415.76,53,14.7685190191,18.0717866968,45.5890982815,1937.71482192,11713,0.333890447958,119.036064073,156056.28,1311,8.31560640732,10901.76,13,14.5842334096,18.0167693635,39.7330739893,1714.90417582,10047,0.333684371999,148.234633891,141712.31,956,10.4522384937,9992.34,13,15.2690481172,18.1823724846,49.439748954,1557.27813187
2556,ESTHERVILLE,51334,Emmet,28219,0.334358897329,84.4722528595,413576.15,4896,6.31088643791,30898.1,53,15.7000183824,18.2204661048,28.2592197712,1133.08534247,5750,0.334515794392,82.3225330621,80923.05,983,5.83494404883,5735.75,13,16.0810783316,19.0379525875,27.5314852492,889.264285714,6473,0.333864937646,78.1524764353,91203.94,1167,6.08256212511,7098.35,13,14.6712682091,17.1592475759,26.1518337618,1002.2410989
2558,MOUNT PLEASANT,52641,Henry,49881,0.334330453099,164.894114583,696512.74,4224,11.6256060606,49106.56,51,15.8693158144,18.1261096155,55.1925378788,1908.25408219,11861,0.333944291557,169.299747475,167606.75,990,12.6144646465,12488.32,12,15.5861111111,17.5818336493,56.797010101,1841.83241758,11462,0.333670825584,154.566094675,156730.02,1014,10.4836686391,10630.44,13,15.6980078895,18.2367978069,51.7367159763,1722.30791209
2559,ALBIA,52531,Monroe,8345,0.33475452246,86.8601716069,111354.74,1282,6.65440717629,8530.95,46,14.6132527301,16.3551482059,29.106349454,305.081479452,1879,0.334650448911,81.1932698413,25575.88,315,6.27222222222,1975.75,12,15.1471111111,16.9319984883,27.2243492063,281.053626374,1857,0.334594918774,92.391870229,24206.67,262,7.56106870229,1981.0,12,14.4508778626,15.7753053435,30.9138931298,266.007362637
2560,MARION,52302,Linn,68082,0.334434029539,117.002107723,1001421.04,8559,7.93041476808,67876.42,52,16.5991459283,18.4001439031,39.1116473887,2743.61928767,15210,0.334497885906,109.908169087,211902.95,1928,7.94238589212,15312.92,13,15.0716960581,17.8567478018,36.7356068465,2328.60384615,15158,0.333830031975,119.243697433,218335.21,1831,8.25113599126,15107.83,13,15.5975914801,18.5099862162,39.8275696341,2399.28802198
2561,DES MOINES,50321,Polk,94180,0.334385915226,139.773023553,1424287.11,10190,9.003562316,91746.3,55,16.4324906771,21.3237051338,46.7565544652,3902.15646575,20828,0.334466752315,130.372411348,312502.67,2397,8.63320817689,20693.8,12,15.552536504,20.0422122917,43.7453483521,3434.09527473,22062,0.333792881376,128.002822835,325127.17,2540,8.02509055118,20383.73,15,15.8159291339,20.5200717395,42.6979488189,3572.82604396
2562,FORT DODGE,50501,Webster,28530,0.335385179502,170.439056021,386385.34,2267,14.4394353772,32734.2,52,13.8468416409,13.82515175,57.2886237318,1058.5899726,6364,0.335527886656,155.223460838,85217.68,549,13.8027504554,7577.71,13,13.9449908925,13.6128035823,52.2485063752,936.458021978,6915,0.334058371895,183.683060429,94229.41,513,16.0341130604,8225.5,13,13.4117348928,13.9629685324,61.6089668616,1035.48802198
2564,WATERLOO,50701,Black Hawk,34629,0.334508305764,138.229245835,472882.25,3421,11.0115404852,37670.48,51,14.4653990061,15.7827455447,46.2992604502,1295.56780822,6791,0.334517619465,132.630607407,89525.66,675,10.698962963,7221.8,11,14.1969185185,15.2641844797,44.3237333333,983.798461538,8336,0.33378883579,142.080723764,117784.92,829,10.8053075995,8957.6,13,14.1840289505,15.9064310494,47.579119421,1294.33978022
2565,SPENCER,51301,Clay,56691,0.334396575611,76.3522215634,772608.13,10119,5.72389564186,57920.1,52,15.0278802253,18.4579088249,25.5950192707,2116.73460274,12917,0.334138444756,81.3721283472,176252.03,2166,6.09903047091,13210.5,13,15.0236288089,18.0033925989,27.243176362,1936.83549451,12571,0.333843013916,61.6355892132,166847.54,2707,4.68219431105,12674.7,13,14.6699852235,18.1438070845,20.6288178796,1833.48945055
2566,KNOXVILLE,50138,Marion,26894,0.33406533127,109.627445122,359578.02,3280,7.77732012195,25509.61,51,13.5231737805,17.9971094997,36.7157591463,985.145260274,5196,0.333884368079,116.681179487,68258.49,585,9.07656410256,5309.79,11,13.6205299145,18.0434324379,39.2427350427,750.093296703,5612,0.333621515263,98.6744804318,73117.79,741,7.16018893387,5305.7,13,13.2013225371,17.148866742,32.9127935223,803.492197802
2567,DAVENPORT,52806,Scott,38950,0.334743575033,59.7275756405,463904.08,7767,4.75918372602,36964.58,51,12.4888760139,15.4103840221,20.0006463242,1270.97008219,7628,0.33475326112,50.8718554913,88008.31,1730,4.05977456647,7023.41,12,12.3903294798,15.2365265574,17.0130346821,967.124285714,8632,0.334081674821,58.051812933,100545.74,1732,4.73439376443,8199.97,13,12.4729503464,15.4782127198,19.3967263279,1104.89824176
2568,CEDAR RAPIDS,52402,Linn,31205,0.334425499139,87.0089628241,278515.69,3201,7.78586691659,24922.56,52,12.0634989066,15.0581161902,29.0692439863,763.056684932,7396,0.33461983704,89.2689774236,67219.54,753,7.65335989376,5762.98,12,12.0719920319,15.4563152569,29.8386586985,738.676263736,7851,0.333973284473,85.7793905473,68966.63,804,7.53344527363,6056.89,13,12.2480223881,15.3773311388,28.6316044776,757.875054945
2569,CEDAR RAPIDS,52402,Linn,32149,0.334791291922,67.8866567724,434542.49,6401,5.03499140759,32228.98,52,14.7749179816,16.9281007088,22.7097016091,1190.52736986,7554,0.334474765971,74.5542339008,100722.77,1351,5.56808290155,7522.48,13,14.7137823834,16.9588959631,24.9148260548,1106.84362637,7080,0.333867899766,63.9119427811,96059.65,1503,4.67562208916,7027.46,13,14.3938323353,16.534835888,21.3394145043,1055.60054945
2571,WATERLOO,50703,Black Hawk,68699,0.334498942013,176.222497409,850273.55,4825,11.6845098446,56377.76,52,15.2867564767,17.4301873133,58.9404393782,2329.51657534,11593,0.334381314083,145.496867589,147242.83,1012,10.185,10307.22,12,15.1530731225,17.4628761999,48.7430335968,1618.05307692,17679,0.333764187739,176.48117598,211600.93,1199,13.1010842369,15708.2,13,15.6710842369,18.3801711378,58.9386488741,2325.28494505
2572,CEDAR FALLS,50613,Black Hawk,70704,0.334640633257,77.0135522388,1031981.6,13400,5.14772910448,68979.57,52,15.0464149254,18.8054601418,25.7666753731,2827.34684932,15658,0.334526824723,85.3457046477,227702.34,2668,5.69210269865,15186.53,12,14.881607946,18.9312926588,28.5274925037,2502.22351648,15793,0.333881938629,63.8322104405,234774.87,3678,4.43422512235,16309.08,13,15.1877841218,18.8495264697,21.3470799347,2579.94362637
2573,MUSCATINE,52761,Muscatine,83544,0.334580895832,147.04209412,1277942.84,8691,10.0860303763,87657.69,54,17.0967552641,20.2040042338,49.1620319871,3501.21326027,18714,0.334676144867,145.049757208,286763.37,1977,10.1471876581,20060.99,15,16.986646434,20.0773689263,48.5566009105,3151.24582418,17946,0.333871488523,127.001278409,268226.7,2112,9.02268465909,19055.91,13,16.9995596591,20.0775979129,42.4370265152,2947.54615385
2575,WATERLOO,50702,Black Hawk,19572,0.334835957132,101.309473264,253881.54,2506,7.94465682362,19909.31,52,13.9194134078,15.6874670628,33.9956304868,695.565863014,4537,0.334899569436,82.4540443213,59531.82,722,6.27150969529,4528.03,13,14.3715096953,16.2614494859,27.7012188366,654.195824176,4544,0.333718773706,115.552385686,58122.85,503,9.36103379722,4708.6,13,14.0181908549,15.5579522863,38.6078926441,638.712637363
2576,STORM LAKE,50588,Buena Vista,35744,0.334675392562,72.9159821071,546067.79,7489,5.29439978635,39649.76,52,15.8058592602,18.2310058343,24.4766550941,1496.07613699,8015,0.33469127015,83.5454829932,122811.86,1470,6.39946258503,9407.21,12,16.1191836735,18.4649517118,28.1117823129,1349.58087912,7190,0.33388723456,63.984625075,106662.37,1667,4.80471505699,8009.46,13,15.4525554889,17.8730960851,21.4427774445,1172.11395604
2578,CHARLES CITY,50616,Floyd,51456,0.334515869426,156.254374017,695175.71,4449,11.8265363003,52616.26,51,14.431220499,15.7782614627,52.3184580805,1904.5909863,11669,0.334400077408,146.685164011,156513.07,1067,10.8757169634,11604.39,12,14.2552202437,15.9136937705,49.0692221181,1719.92384615,11191,0.333943796938,153.778782518,147781.41,961,11.6942559834,11238.18,13,14.4055359001,16.1002267766,51.4140998959,1623.97153846
2579,GRINNELL,50112,Poweshiek,19825,0.33432278368,91.2958586175,291872.86,3197,6.300925868,20144.06,53,14.9312105099,16.7725657905,30.5095964967,799.651671233,3821,0.334223649888,137.811687345,55538.11,403,9.78287841191,3942.5,12,14.9614888337,15.9301784237,46.0311414392,610.308901099,4748,0.333922934709,79.8049054374,67514.95,846,5.4196572104,4585.03,13,14.320177305,16.7339915984,26.6376004728,741.922527473
2582,MASON CITY,50401,Cerro Gordo,56258,0.334513496132,108.412309895,681479.78,6286,8.64269487751,54327.98,52,14.3688959593,17.1970670459,36.2843302577,1867.06789041,11236,0.33443803232,108.464376417,143498.37,1323,8.89504157218,11768.14,12,13.8195993953,16.4649930269,36.3002796674,1576.90516484,13195,0.334005515616,122.373374013,170466.11,1393,9.47020100503,13191.99,13,15.3748743719,18.2504164636,40.8970423546,1873.25395604
2584,FORT MADISON,52627,Lee,28888,0.334466251111,90.2922048998,445953.2,4939,6.04822838631,29872.2,53,16.1363474388,18.8080123091,30.1712350678,1221.78958904,5885,0.334762665712,81.338354067,84998.58,1045,5.69868899522,5955.13,13,15.5379330144,18.4764536221,27.1933014354,934.05032967,6182,0.333712228753,115.531472393,94158.15,815,7.9094601227,6446.21,13,18.6447607362,20.4158387995,38.5492760736,1034.70494505
2585,ALGONA,50511,Kossuth,47438,0.334632063538,122.184621756,663829.05,5433,9.47492913676,51477.29,52,14.9335615682,17.0671227285,41.0171194552,1818.70972603,10023,0.334724210487,119.076807593,138010.02,1159,9.06485763589,10506.17,12,14.8811561691,17.3317487881,39.9826747196,1516.59362637,10240,0.333995353697,112.824216478,139676.38,1238,8.71150242326,10784.84,13,14.9406623586,17.4838023423,37.7662116317,1534.90527473
2587,JOHNSTON,50131,Polk,50065,0.334468976152,59.8959191732,712881.23,11902,3.99185767098,47511.09,54,15.2990589817,19.3218691873,20.0513661569,1953.09926027,10225,0.334368339482,57.8294984202,146424.29,2532,3.96125592417,10029.9,13,15.3201184834,19.3496419312,19.4285545024,1609.05813187,12547,0.333802918007,57.4880013713,167692.5,2917,3.95207404868,11528.2,14,15.152519712,19.5276204693,19.2096674666,1842.77472527
2588,CEDAR RAPIDS,52403,Linn,53522,0.334440938943,136.352398147,853429.66,6259,8.59207381371,53777.79,52,19.4841891676,23.8662188886,45.5986531395,2338.16345205,11983,0.334573929124,129.693636364,175475.49,1353,8.59292682927,11626.23,13,16.2051367332,19.4406601732,43.3781005174,1928.30208791,11714,0.333833846629,124.738298755,180371.58,1446,8.14766251729,11781.52,13,16.7664937759,20.1224043383,41.6309128631,1982.10527473
2590,CEDAR RAPIDS,52402,Linn,85579,0.334245820355,107.254983299,1188063.45,11077,7.21148957299,79881.67,52,15.0033601156,20.6634795076,35.8870443261,3254.96835616,19067,0.334552773172,96.9157981221,247716.78,2556,6.67969874804,17073.31,13,14.3300078247,19.6342181177,32.4399334898,2722.16241758,20378,0.333739174986,110.372717873,298889.32,2708,7.04723042836,19083.9,13,16.8633419498,19.4320023169,36.8473522895,3284.49802198
2591,ATLANTIC,50022,Cass,39461,0.334127056677,113.37567317,586945.86,5177,8.19108557079,42405.25,50,14.5062990149,17.5711562095,37.9469113386,1608.07084932,8867,0.333939783207,107.329761513,130512.99,1216,7.60374177632,9246.15,13,14.0085608553,17.1683502702,35.8915953947,1434.20868132,9415,0.333771833003,114.613510274,133868.58,1168,8.53655821918,9970.7,13,14.5685958904,17.6031684198,38.3678767123,1471.0832967
2592,MARSHALLTOWN,50158,Marshall,13898,0.334603377908,87.7498897411,183046.27,2086,7.69531160115,16052.42,51,13.3425790988,15.1528906045,29.3906663471,501.496630137,3903,0.33421211863,102.468700787,52054.1,508,8.37501968504,4254.51,13,13.4998425197,15.5126707764,34.2081692913,572.023076923,3120,0.33437080263,87.1688418708,39138.81,449,9.27316258352,4163.65,13,12.9021603563,14.5931925567,29.4287750557,430.096813187
2593,CARROLL,51401,Carroll,105787,0.334140548978,193.502050555,1638188.36,8466,13.6351500118,115435.18,52,14.9222678951,18.1304755277,64.7439062131,4488.18728767,22110,0.334016968742,169.395453157,332692.67,1964,11.9197352342,23410.36,12,14.6269093686,17.9863927566,56.6161354379,3655.96340659,23018,0.333711459396,196.931009174,343447.68,1744,13.3052178899,23204.3,13,15.8410149083,18.1812339178,65.6891571101,3774.15032967
2594,SIOUX CITY,51106,Woodbury,52692,0.334496666692,104.661996997,766753.79,7326,6.96681681682,51038.9,52,15.5446846847,19.0646217078,35.0125088725,2100.69531507,9693,0.334379178862,88.9154826001,135418.28,1523,6.15913328956,9380.36,12,15.2167432699,18.7756066998,29.7691135916,1488.11296703,12591,0.333813636299,116.447982937,191091.14,1641,7.54589274832,12382.81,13,15.4785679464,18.3834281163,38.8774466789,2099.90263736
2595,DENISON,51442,Crawford,55687,0.334241474285,155.426277788,818008.5,5263,11.2323237697,59115.72,53,14.0760440813,18.1145919113,52.2156089683,2241.11917808,10739,0.33440433942,161.170750988,163104.8,1012,11.746541502,11887.5,13,13.6485968379,17.829514328,54.2099703557,1792.36043956,13485,0.333794451377,147.783896,184729.87,1250,11.360296,14200.37,13,14.29236,18.4902355303,49.644264,2029.99857143
2596,OTTUMWA,52501,Wapello,20012,0.334463046809,66.913499467,251059.45,3752,5.09546375267,19118.18,51,12.1799760128,15.0803637264,22.4304264392,687.834109589,3785,0.334902603344,58.1050318471,45612.45,785,4.52798726115,3554.47,12,11.9957707006,14.8768488902,19.4809299363,501.235714286,3505,0.333792345397,44.1562707838,37179.58,842,3.64473871734,3068.87,12,11.8931235154,15.3895708541,14.7405938242,408.566813187
2597,CHEROKEE,51012,Cherokee,18276,0.335057100363,146.454466546,242967.96,1659,11.9368836649,19803.29,51,14.8214466546,15.4083326875,49.1816335142,665.665643836,4215,0.334892033418,162.381253561,56995.82,351,12.9650712251,4550.74,13,14.4814245014,15.1120733279,54.2481481481,626.327692308,2868,0.334110980148,120.240299401,40160.26,334,9.45329341317,3157.4,13,15.7202095808,16.0916937553,40.3059281437,441.321538462
2600,OSKALOOSA,52577,Mahaska,14626,0.334842225842,74.8363117871,177137.55,2367,5.90627376426,13980.15,49,13.5043514998,15.001638401,25.0323193916,485.308356164,3432,0.334638310521,62.0021461897,39867.38,643,5.04860031104,3246.25,12,13.1739502333,14.8563593276,20.7380559876,438.103076923,3643,0.334008171624,99.9291707317,40970.96,410,8.14365853659,3338.9,13,14.1877317073,15.8083507549,33.3680487805,450.23032967
2601,FAIRFIELD,52556,Jefferson,40002,0.334117359641,137.326939264,574301.26,4182,9.12709469154,38169.51,52,16.6449808704,19.994442454,45.8722118604,1573.42810959,9318,0.334024308575,125.076475564,133081.37,1064,8.67270676692,9227.76,13,15.9940977444,19.1794310196,41.7580263158,1462.43263736,9844,0.333814734804,132.17061284,135871.39,1028,9.33298638132,9594.31,13,15.6914980545,19.3061978015,44.1782003891,1493.0921978
2602,WEBSTER CITY,50595,Hamilton,35345,0.334362737418,103.766208657,467466.77,4505,7.7544572697,34933.83,52,14.2266770255,18.0646596168,34.7604217536,1280.73087671,8261,0.334769431443,116.268648069,108362.38,932,8.49780042918,7919.95,13,14.0405901288,17.9736487202,38.9120708155,1190.79538462,7174,0.333748607699,73.2778531965,92843.04,1267,5.51659826361,6989.53,13,13.3478531965,17.4613347755,24.5609629045,1020.25318681
2603,BETTENDORF,52722,Scott,87978,0.334469165858,119.705603643,1327654.85,11091,7.58599675412,84136.29,52,17.0564854386,20.9628376736,39.9868794518,3637.41054795,18297,0.334569417056,119.550921923,271021.94,2267,7.60456109396,17239.54,12,16.707529775,20.4771624477,39.9344287605,2978.26307692,19479,0.333888608935,107.565879141,295483.47,2747,6.94634146341,19081.6,13,16.9576265016,21.3042334066,35.8893738624,3247.0710989
2604,LEMARS,51031,Plymouth,46049,0.334330543512,103.164732884,658500.49,6383,7.43725207583,47471.98,52,14.6729218236,18.6686060641,34.6033448222,1804.11093151,9325,0.334377397295,103.450676403,134589.33,1301,7.89724058417,10274.31,12,15.0942428901,19.3765519021,34.7814757879,1479.00362637,9869,0.333868257037,79.3050425791,130377.49,1644,5.97046836983,9815.45,12,14.1447931873,18.4816748206,26.496593674,1432.71967033
2605,CEDAR RAPIDS,52402,Linn,67781,0.334500430562,124.440792049,826411.3,6641,9.8798900768,65612.35,52,14.0471555489,18.1063539254,41.6839918687,2264.14054795,17094,0.33447495603,133.769189356,216171.01,1616,10.5279084158,17013.1,13,14.5922957921,18.5795599319,44.8053155941,2375.5056044,16265,0.333734814034,120.920846926,192747.83,1594,9.43352572146,15037.04,13,14.477327478,18.377074623,40.4371769134,2118.10802198
2606,HUMBOLDT,50548,Humboldt,34927,0.33442972477,121.823564629,486319.67,3992,9.30319388778,37138.35,52,14.6533792585,16.8944955904,40.8443061122,1332.38265753,7775,0.334178305759,111.370853789,104354.49,937,8.49183564568,7956.85,13,14.2522732124,16.8775261024,37.272678762,1146.75263736,7984,0.33389202443,113.244694989,103958.63,918,9.05726579521,8314.57,13,14.6477668845,16.7731935367,37.9489869281,1142.40252747
2607,SHENANDOAH,51601,Page,36280,0.33419220706,133.787461758,516018.24,3857,9.21365050557,35537.05,52,14.6882888255,18.0170578839,44.7063598652,1413.74860274,7145,0.334239368518,116.45924612,105046.24,902,8.05727272727,7267.66,13,14.6513525499,18.0935984006,38.8997560976,1154.35428571,7959,0.333614954469,110.887635417,106452.13,960,7.98819791667,7668.67,13,14.9773333333,17.6089471593,36.9901041667,1169.80362637
2609,AMES,50010,Story,7219,0.33435418232,62.6302966432,80229.41,1281,5.18177205308,6637.85,46,13.6612334114,17.2195370334,21.1562997658,219.80660274,1291,0.334606315695,57.4669327731,13677.13,238,4.46344537815,1062.3,9,13.7737815126,16.9881802721,19.2447478992,150.298131868,1329,0.334461109817,49.9227822581,12380.85,248,3.85362903226,955.7,11,13.369233871,16.5078393817,16.6877419355,136.053296703
2611,OTTUMWA,52501,Wapello,37761,0.334221558843,124.231458445,463383.34,3730,8.55507774799,31910.44,51,14.2408981233,19.0774450768,41.547077748,1269.54339726,7167,0.334046605981,109.401818182,89053.08,814,7.93402948403,6458.3,12,14.1870515971,18.8964808697,36.5823095823,978.605274725,8374,0.333801340268,104.922734375,94010.77,896,7.77311383929,6964.71,13,12.9327008929,18.4233122077,35.03328125,1033.08538462
2612,PERRY,50220,Dallas,17958,0.334488282804,73.3223536896,230525.48,3144,5.78126590331,18176.3,52,13.7035019084,15.3810896317,24.6607061069,631.576657534,4053,0.334795178192,71.6254178273,51427.05,718,5.77506963788,4146.5,12,13.646810585,15.297294734,24.303091922,565.132417582,4084,0.33379137701,74.3868821839,51773.27,696,6.43397988506,4478.05,13,13.9586637931,15.2391030378,25.0310344828,568.937032967
2613,COUNCIL BLUFFS,51501,Pottawattamie,75587,0.33423777482,119.922899726,1005793.36,8387,8.0710230118,67691.67,52,14.5560093001,18.4270932547,40.1006629307,2755.59824658,19239,0.334380942113,126.693124102,264408.55,2087,8.44459990417,17623.88,13,14.4888308577,18.3309374293,42.4224484907,2905.58846154,18795,0.333891925784,112.847254079,242057.36,2145,7.75724941725,16639.3,13,14.3535431235,18.511988234,37.6615291375,2659.97098901
2614,DAVENPORT,52807,Scott,109065,0.334649268127,150.578953173,1611044.22,10699,10.1250032713,108327.41,52,15.3800158893,inf,50.3450808487,4413.81978082,21297,0.334683665419,123.117783806,294990.21,2396,8.71129382304,20872.26,12,15.0034557596,18.5529189235,41.1850459098,3241.65065934,25701,0.333811950264,150.335868149,392226.28,2609,9.9291414335,25905.13,13,15.2992755845,19.5154612641,50.1447987735,4310.1789011
2616,CLINTON,52732,Clinton,115636,0.334263972767,153.998612548,1578331.78,10249,11.0196516733,112940.41,52,15.4204654113,18.6106670038,51.4318879891,4324.19665753,26404,0.334193105994,153.822487113,358098.75,2328,11.1226331615,25893.49,12,15.245257732,18.2891866781,51.3698883162,3935.1510989,26789,0.333755131477,155.416318889,369424.59,2377,10.8244804375,25729.79,13,15.4506562894,18.7076304055,51.8419310055,4059.61087912
2618,CEDAR RAPIDS,52402,Linn,24697,0.334518143986,96.6667456967,297636.91,3079,8.17666774927,25175.96,52,12.8518837285,16.4305818515,32.3875251705,815.443589041,5669,0.334445244717,105.54620155,68077.3,645,9.58437209302,6181.92,13,12.4688062016,16.1440370986,35.3856744186,748.102197802,6615,0.333960418241,94.8655642023,73141.35,771,8.59998702983,6630.59,13,12.5098962387,16.3967565755,31.7605447471,803.751098901
2619,WEST DES MOINES,50266,Polk,97425,0.334237955469,160.069253092,1643751.16,10269,9.42171292239,96751.57,62,16.6558798325,21.5198243474,53.4813935145,4503.42783562,18945,0.33444102256,141.91388587,313345.86,2208,8.4810009058,18726.05,14,15.389990942,20.6521810829,47.4469927536,3443.3610989,18548,0.333910321903,126.486974935,292690.86,2314,7.97631374244,18457.19,16,16.2668150389,20.8213227062,42.2119706137,3216.38307692
