Store Number,City,Zip Code,County,2015 Total Bottles Sold,2015 Average Margin Ratio,2015 Average Sale (Dollars),2015 Total Sales (Dollars),2015 Total Transactions,2015 Average Volume per Sale (Liters),2015 Total Volume Sold (Liters),2015 DaysOpen,2015 Average Price per Bottle (Dollars),2015 Average Price per Liter (Dollars),2015 Average Margin,2015 Average Sales per Day
4558,SIOUX CITY,51105,Woodbury,13211,0.333920790085,85.5887961336,97400.05,1138,6.76482425308,7698.37,50,9.39385764499,16.8144688741,28.5931546573,266.849452055
4559,OSAGE,50461,Mitchell,12146,0.335239701566,44.561245825,133416.37,2994,4.21821643287,12629.34,52,12.1488677355,15.1643305099,14.9848864395,365.52430137
4562,MECHANICSVILLE,52306,Cedar,3436,0.334816960479,134.813394495,29389.32,218,10.0128440367,2182.8,22,10.3898165138,14.4592857143,45.0797247706,80.5186849315
4565,SIOUX CITY,51106,Woodbury,5005,0.334288194545,92.6766267123,54123.15,584,7.18943493151,4198.63,30,11.6244178082,15.8258750274,31.0121232877,148.28260274
4566,CEDAR RAPIDS,52404,Linn,10732,0.334105327645,66.8215970516,108785.56,1628,4.56283169533,7428.29,48,11.2988083538,17.9745232183,22.3248095823,298.042630137
4569,SUTHERLAND,51058,O'Brien,3926,0.335271221602,126.064628571,44122.62,350,10.5288571429,3685.1,26,13.2929142857,13.3117251701,42.2626,120.883890411
4571,ALLISON,50602,Butler,1986,0.334449634,135.8102,20371.53,150,12.056,1808.4,17,11.4802,13.5230365079,45.4494,55.8124109589
4575,SLATER,50244,Story,4626,0.334305956335,82.9921792619,47222.55,569,6.04834797891,3441.51,24,11.6831282953,16.5210678718,27.7356766257,129.376849315
4576,ARNOLDS PARK,51331,Dickinson,9854,0.334450653127,95.6762376987,126388.31,1321,6.66268735806,8801.41,52,13.8748372445,16.9020700259,32.0103709311,346.269342466
4577,WOODWARD,50276,Dallas,2841,0.334835327995,88.4028658537,28996.14,328,6.89643292683,2262.03,22,11.0072560976,15.7384727062,29.6118292683,79.4414794521
4578,FARMINGTON,52626,Van Buren,2775,0.334151735918,93.2997986577,27803.34,298,7.35996644295,2193.27,13,11.0679194631,16.5111433641,31.1931543624,76.1735342466
4580,WASHINGTON,52353,Washington,8115,0.33380996543,47.8910315789,45496.48,950,3.64068421053,3458.65,42,9.74446315789,19.3313070006,15.9867578947,124.647890411
4584,DUMONT,50602,Butler,2287,0.335176028224,53.9080519481,24905.52,462,5.26963203463,2434.57,20,11.5530519481,13.7555730448,18.1121212121,68.2343013699
4588,SIOUX CITY,51103,Woodbury,37103,0.33389625391,135.173960915,283594.97,2098,7.52081982841,15778.68,50,11.9342135367,20.8471266998,45.0973593899,776.972520548
4592,EMMETSBURG,50536,Palo Alto,4152,0.333973054545,60.4700790514,45896.79,759,5.04372859025,3828.19,29,13.3054413702,15.3097552045,20.2430698287,125.744630137
4594,DES MOINES,50312,Polk,8007,0.33378082463,61.9567758186,49193.68,794,4.25264483627,3376.6,36,9.31722921914,18.4360739507,20.6849622166,134.777205479
4595,DES MOINES,50321,Polk,8292,0.333679895602,75.0403830369,54854.52,731,4.72127222982,3451.25,28,9.31658002736,19.1265449163,25.0395759234,150.286356164
4596,DES MOINES,50317,Polk,8982,0.333743313043,67.4119183168,54468.83,808,4.46002475248,3603.7,36,9.05722772277,18.4764660924,22.4991707921,149.229671233
4597,DES MOINES,50315,Polk,15230,0.333765623789,64.4852310924,92084.91,1428,4.50630952381,6435.01,50,9.04229691877,18.9360857303,21.528767507,252.287424658
4598,DES MOINES,50317,Polk,7187,0.333699901663,69.5037597504,44551.91,641,4.39262090484,2815.67,32,9.68697347894,19.8230734465,23.1977067083,122.060027397
4599,DES MOINES,50317,Polk,13256,0.333717959077,58.1448163842,82333.06,1416,3.95308615819,5597.57,45,8.71660310734,19.1730785433,19.4068220339,225.570027397
4600,DES MOINES,50317,Polk,6138,0.334146805072,77.5993048128,58044.28,748,6.36794117647,4763.22,45,12.3695721925,16.018988984,25.932473262,159.025424658
4601,DES MOINES,50317,Polk,4180,0.334132557282,57.9005025773,44930.79,776,4.01614690722,3116.53,45,12.1077061856,17.4145809276,19.3499484536,123.098054795
4602,PACIFIC JUNCTION,51561,Mills,7776,0.33443154277,102.61154321,99738.42,972,6.99511316872,6799.25,49,18.6208950617,18.8585177708,34.3047530864,273.255945205
4603,DES MOINES,50320,Polk,5056,0.334199657539,74.2037037037,46080.5,621,5.04276972625,3131.56,39,12.7460547504,17.3452706338,24.7903542673,126.247945205
4604,NEWTON,50208,Jasper,25431,0.334252208194,33.7313755033,259697.86,7699,2.63430445512,20281.51,57,14.2736589167,17.8943367601,11.2711001429,711.500986301
4605,MARION,52302,Linn,3945,0.33410989043,103.046656891,35138.91,341,7.7537829912,2644.04,26,11.1281524927,15.4373570395,34.4223460411,96.2709863014
4607,GUTTENBERG,52052,Clayton,1423,0.334352076041,133.141102362,16908.92,127,10.1822834646,1293.15,14,12.9129133858,15.8637814023,44.5551968504,46.3258082192
4608,COUNCIL BLUFFS,51503,Pottawattamie,7172,0.334343948958,53.8353671148,52058.8,967,4.07687693899,3942.34,28,11.645294726,18.6074001371,17.9792864529,142.626849315
4609,ANKENY,50023,Polk,4324,0.334267821909,77.2749913043,44433.12,575,6.02175652174,3462.51,43,12.0587652174,15.7174539812,25.8485913043,121.734575342
4613,CARROLL,51401,Carroll,6232,0.334347886455,90.3825902669,57573.71,637,8.61051805338,5484.9,48,12.0587755102,12.5254646034,30.2425902669,157.736191781
4615,MASON CITY,50401,Cerro Gordo,45069,0.334295586926,148.74542523,419759.59,2822,10.8896137491,30730.49,52,13.2314847626,17.1748386358,49.7377675408,1150.02627397
4617,DES MOINES,50317,Polk,35909,0.334292272324,70.7942761094,315884.06,4462,4.30865082922,19225.2,107,15.0985858359,20.4384935408,23.6411721201,865.435780822
4619,FORT MADISON,52627,Lee,21812,0.333759750364,39.4302866972,137532.84,3488,2.70305619266,9428.26,52,9.58666857798,19.3131850228,13.156149656,376.80230137
4620,FONTANELLE,50846,Adair,4120,0.334480002384,132.713956044,60384.85,455,10.971978022,4992.25,44,18.3473846154,16.6858367347,44.3958461538,165.437945205
4621,MAXWELL,50161,Story,3192,0.33584854456,139.107217742,34498.59,248,11.3022983871,2802.97,27,11.6328225806,13.8560229455,46.6923387097,94.5166849315
4622,DES MOINES,50320,Polk,12562,0.333668221833,64.0493976971,72311.77,1129,4.43664304694,5008.97,46,9.31030115146,18.6186866527,21.3747032772,198.114438356
4626,COUNCIL BLUFFS,51501,Pottawattamie,6431,0.333631177544,58.3473995272,49361.9,846,4.56176122931,3859.25,44,10.6425768322,16.061453086,19.46143026,135.238082192
4628,OELWEIN,50662,Fayette,7776,0.334074200445,126.203097595,89225.59,707,9.99236209335,7064.6,51,13.9327015559,15.4881817876,42.1774964639,244.453671233
4629,GLENWOOD,51534,Mills,8894,0.333711170389,80.6714611872,70668.2,876,6.0952739726,5339.46,31,11.2864840183,15.8710417239,26.9232420091,193.611506849
4630,DAVENPORT,52803,Scott,25771,0.334070085917,183.964247551,206591.85,1123,11.5387533393,12958.02,52,11.3542564559,17.7699556874,61.4336420303,566.005068493
4633,CARTER LAKE,51510,Pottawattamie,10980,0.333679750846,68.3722343324,75277.83,1101,4.95409627611,5454.46,46,10.7680018165,17.7268823106,22.8112715713,206.240630137
4636,CEDAR RAPIDS,52402,Linn,5686,0.333710198375,76.015540275,38691.91,509,4.23964636542,2157.98,21,10.3415913556,21.2565022681,25.3660117878,106.005232877
4637,CEDAR RAPIDS,52404,Linn,10408,0.333700661444,47.03895,75262.32,1600,3.5016875,5602.7,50,9.55363125,17.7525829232,15.69845,206.198136986
4638,DAVENPORT,52804,Scott,42343,0.333469645903,219.632136916,343285.03,1563,11.343915547,17730.54,50,10.5939795266,19.5893112299,73.2674792067,940.506931507
4640,DAVENPORT,52807,Scott,18871,0.334110877222,151.790481513,176532.33,1163,7.26068787618,8444.18,52,12.7443508169,24.1836540621,50.6751590714,483.650219178
4641,DES MOINES,50315,Polk,7376,0.333910103406,45.1420164046,66042.77,1463,3.49343130554,5110.89,52,11.4221667806,17.0531978784,15.0763089542,180.93909589
4642,WATERLOO,50701,Black Hawk,16168,0.334472064719,127.25115245,140230.77,1102,7.75051724138,8541.07,51,13.0828402904,19.6841345758,42.5187205082,384.193890411
4644,DAVENPORT,52803,Scott,26167,0.333635766921,89.8510290055,130104.29,1448,7.77720303867,11261.39,48,8.06964779006,18.5236347195,29.9722997238,356.450109589
4645,ELDRIDGE,52748,Scott,5008,0.333919176238,48.492022792,34041.4,702,3.92287749288,2753.86,21,9.07935897436,15.8073930578,16.1894444444,93.264109589
4647,WATERLOO,50707,Black Hawk,12227,0.333684511822,91.4274114441,67107.72,734,6.76298365123,4964.03,49,8.80143051771,17.3919527019,30.5070844687,183.856767123
4648,WATERLOO,50703,Black Hawk,49168,0.33393962117,256.179957857,425514.91,1661,10.2088019266,16956.82,53,13.230794702,25.5698128884,85.4509151114,1165.79427397
4650,SWEA CITY,50590,Kossuth,3442,0.334962319233,117.081983696,43086.17,368,10.422201087,3835.37,33,14.0626358696,13.7019696289,39.2570108696,118.04430137
4651,JEWELL,50130,Hamilton,3332,0.335104121103,57.6559390048,35919.65,623,5.95404494382,3709.37,34,11.2234831461,15.7416378789,19.3762921348,98.41
4652,DAVENPORT,52803,Scott,28729,0.33371639236,169.750561724,259888.11,1531,7.8521097322,12021.58,47,12.8912344873,24.3384783522,56.6204049641,712.022219178
4653,JEFFERSON,50129,Greene,3081,0.333941087143,75.0455617978,26716.22,356,6.23421348315,2219.38,15,10.4176123596,17.8017616285,25.108258427,73.1951232877
4654,STUART,50250,Adair,6052,0.334502205786,100.79037594,67025.6,665,6.96266165414,4630.17,39,11.9633684211,16.9338710358,33.7165864662,183.631780822
4657,WELLSBURG,50680,Grundy,1758,0.334982739116,150.848256881,16442.46,109,15.6880733945,1710.0,16,11.1228440367,11.6383923111,50.6097247706,45.0478356164
4659,CONRAD,50621,Grundy,1499,0.335241722859,68.6025,14543.73,212,5.39037735849,1142.76,11,11.6666981132,16.7450157233,23.0026886792,39.8458356164
4660,CEDAR RAPIDS,52403,Linn,10071,0.333604974331,150.163290323,69825.93,465,7.86896774194,3659.07,44,9.9592688172,19.8140238095,50.0855268817,191.303917808
4661,GRIMES,50111,Polk,6965,0.333757571104,91.2184920635,45974.12,504,6.12521825397,3087.11,32,10.6074801587,18.273878732,30.4520833333,125.956493151
4662,CEDAR RAPIDS,52405,Linn,7616,0.334040834825,84.0663567839,66916.82,796,6.9677638191,5546.34,49,11.9497613065,15.0863183572,28.0882286432,183.333753425
4664,BOONE,50036,Boone,2697,0.33431156255,152.391234568,24687.38,162,12.5140740741,2027.28,15,10.4336419753,15.5488116936,50.9645061728,67.6366575342
4665,ANKENY,50021,Polk,6188,0.334725146846,114.166376812,55142.36,483,9.00944099379,4351.56,45,13.0392753623,14.0308520403,38.1851345756,151.074958904
4667,BEVINGTON,50033,Madison,3558,0.334066268383,77.4882283465,39364.02,508,5.83673228346,2965.06,26,11.5715748031,17.7930189311,25.9168503937,107.846630137
4668,CLEAR LAKE,50428,Cerro Gordo,11708,0.335175913401,80.9913969336,142625.85,1761,7.14310051107,12579.0,51,13.1416581488,14.0824033963,27.1475014196,390.755753425
4669,DES MOINES,50312,Polk,4651,0.333441875295,114.371301115,92297.64,807,1.54859975217,1249.72,19,25.6301858736,89.4002346471,38.13377943,252.870246575
4670,TRIPOLI,50676,Bremer,12425,0.334406906746,87.7173871332,155435.21,1772,7.45530474041,13210.8,51,13.5788205418,13.9426555938,29.3875564334,425.849890411
4673,WEST POINT,52656,Lee,13634,0.333941241436,146.583179454,225444.93,1538,9.28884915475,14286.25,53,17.0307802341,16.345902223,48.9225682705,617.657342466
4674,AMES,50010,Story,5857,0.334171219688,82.2861261261,63936.32,777,5.41138996139,4204.65,35,12.2016859717,18.8191641565,27.5001673102,175.168
4675,AMES,50010,Story,4490,0.334193070743,80.9379545455,46296.51,572,5.86204545455,3353.09,33,11.725,17.8291135903,27.061958042,126.839753425
4676,SIOUX CITY,51101,Woodbury,8062,0.33368884515,55.6704420432,56672.51,1018,3.68565815324,3752.0,39,11.9981925344,21.065099765,18.5743811395,155.267150685
4677,CORALVILLE,52241,Johnson,63785,0.333764759967,1829.36467204,1589717.9,869,92.3900460299,80286.95,36,26.8728653625,27.0180694376,611.60703107,4355.39150685
4678,ADEL,50003,Dallas,18726,0.334716142972,195.272531181,266156.46,1363,14.725862069,20071.35,45,13.1371680117,15.2071806206,65.5008070433,729.195780822
4684,INDIANOLA,50125,Warren,10350,0.333941764816,103.096332094,83198.74,807,8.77136307311,7078.49,51,11.0855390335,13.963931087,34.5150185874,227.941753425
4687,CEDAR RAPIDS,52402,Linn,3560,0.334033050073,88.4046361186,32798.12,371,6.63679245283,2462.25,22,11.3861994609,17.2726692405,29.5492183288,89.8578630137
4688,CARROLL,51401,Carroll,2808,0.334718258142,142.608571429,32942.58,231,11.9350649351,2757.0,21,13.7088311688,13.4517316017,47.6698701299,90.2536438356
4692,KEOKUK,52632,Lee,1284,0.333802523129,157.176774194,19489.92,124,10.6209677419,1317.0,13,15.64,16.192688172,52.4487096774,53.3970410959
4694,DAVENPORT,52806,Scott,11860,0.33367001643,90.2365372168,83649.27,927,5.40083063646,5006.57,50,12.1067529666,20.7097626753,30.1051240561,229.176082192
4695,ALTOONA,50009,Polk,1942,0.33436635662,140.449336735,27528.07,196,10.012755102,1962.5,21,14.9344897959,14.9406413994,46.9346428571,75.419369863
4696,WEST DES MOINES,50266,Polk,6742,0.333668634529,51.3856264501,44294.41,862,3.38186774942,2915.17,29,9.2366937355,18.8914581767,17.1466009281,121.354547945
4697,IOWA CITY,52240,Johnson,43941,0.333821735761,243.972236842,370837.8,1520,11.0562697368,16805.53,52,13.6784736842,23.0910950237,81.4011513158,1015.9939726
4698,FAIRFIELD,52556,Jefferson,5454,0.333673633272,115.925692771,38487.33,332,8.59397590361,2853.2,25,12.6043373494,16.5176247849,38.6786144578,105.444739726
4699,BETTENDORF,52722,Scott,2220,0.334245770264,138.652116183,33415.16,241,8.34970954357,2012.28,20,15.6351037344,18.4592287947,46.3406224066,91.5483835616
4700,ALLISON,50602,Butler,3286,0.33483116433,77.3953714286,40632.57,525,7.27495238095,3819.35,28,12.674647619,13.2142612245,26.0091619048,111.322109589
4701,BOONE,50036,Boone,1652,0.334500029833,167.015,19707.77,118,16.8559322034,1989.0,17,13.6400847458,13.5112873285,56.0377118644,53.993890411
4704,COUNCIL BLUFFS,51501,Pottawattamie,10473,0.333675934161,86.7912376934,61708.57,711,7.63962025316,5431.77,50,11.980281294,15.4080957052,28.9587623066,169.064575342
4705,CORALVILLE,52241,Johnson,4212,0.334305123496,165.073776435,54639.42,331,11.3746223565,3765.0,24,14.666102719,16.2635131636,55.1467069486,149.697041096
4708,GLENWOOD,51534,Mills,9315,0.335201412222,124.873788328,126247.4,1011,11.3911968348,11516.5,45,14.2086053412,11.9408765484,41.81884273,345.883287671
4711,DUBUQUE,52002,Dubuque,1992,0.333786018657,159.709060773,28907.34,181,9.06629834254,1641.0,9,14.7691712707,18.0200999737,53.308839779,79.1981917808
4712,DUBUQUE,52001,Dubuque,3377,0.334272395505,93.3126347305,46749.63,501,6.03209580838,3022.08,26,15.0399600798,19.2201187493,31.1815169661,128.081178082
4713,CORALVILLE,52241,Johnson,3390,0.334402527952,149.326264706,50770.93,340,9.68823529412,3294.0,24,15.8541176471,16.8359607843,49.8988823529,139.098438356
4715,WEST DES MOINES,50265,Polk,2526,0.334173565106,133.56625,32055.9,240,10.38125,2491.5,20,13.7885416667,14.0539206349,44.63075,87.8243835616
4718,WEST DES MOINES,50266,Polk,2952,0.333975321236,198.659454545,43705.08,220,13.4454545455,2958.0,19,15.3085,16.7685627706,66.3027272727,119.739945205
4719,WEST DES MOINES,50265,Polk,2670,0.334299495937,148.387218045,39471.0,266,9.6484962406,2566.5,25,15.4094736842,16.0347440029,49.5857142857,108.139726027
4721,BURLINGTON,52601,Des Moines,1320,0.333834670956,178.92,20575.8,115,11.2173913043,1290.0,12,16.2948695652,17.1239917184,59.6984347826,56.3720547945
4722,BURLINGTON,56201,Des Moines,2100,0.333953674566,178.871688312,27546.24,154,12.2532467532,1887.0,17,14.7606493506,16.4244650588,59.7003896104,75.4691506849
4724,NEWTON,50208,Jasper,1206,0.334878350396,130.645853659,16069.44,123,10.1365853659,1246.8,9,14.3756910569,13.9417044135,43.7107317073,44.0258630137
4725,ANKENY,50023,Polk,8560,0.33420481017,76.1227833002,76579.52,1006,5.57205765408,5605.49,52,12.5760735586,17.1797516871,25.426888668,209.80690411
4726,ANKENY,50021,Polk,4266,0.334712730086,133.270946882,57706.32,433,9.73094688222,4213.5,40,14.0324942263,14.3130979875,44.5786143187,158.099506849
4727,ANKENY,50021,Polk,2208,0.334055755539,142.453142857,29915.16,210,10.1428571429,2130.0,22,14.6438095238,15.1332426304,47.5842857143,81.9593424658
4731,CLIVE,50325,Polk,3174,0.333917980788,156.186449511,47949.24,307,9.48371335505,2911.5,25,15.4731596091,17.0434930976,52.1382410423,131.367780822
4733,URBANDALE,50322,Polk,5106,0.33419290296,154.775789474,70577.76,456,10.5322368421,4802.7,29,14.9046710526,15.973271721,51.7040789474,193.363726027
4734,URBANDALE,50322,Polk,6091,0.334344984844,146.575,75632.7,516,11.2688953488,5814.75,45,13.9465116279,14.4440919158,48.9831007752,207.212876712
4736,MARION,52302,Linn,2188,0.334511081771,130.312121212,30102.1,231,9.25974025974,2139.0,17,14.8715151515,17.0345083488,43.5532467532,82.4715068493
4740,COUNCIL BLUFFS,51501,Pottawattamie,3096,0.333895570207,153.153818182,42117.3,275,9.76363636364,2685.0,23,14.2648727273,16.3232969697,51.1245818182,115.389863014
4741,COUNCIL BLUFFS,51503,Pottawattamie,4694,0.334181180851,141.95982801,57777.65,407,9.95454545455,4051.5,30,13.533046683,15.067029367,47.4259213759,158.294931507
4743,COUNCIL BLUFFS,51503,Pottawattamie,18579,0.334847871592,122.755125577,239495.25,1951,11.4696924654,22377.37,52,13.587760123,13.1865802432,41.0856637622,656.151369863
4744,CEDAR RAPIDS,52402,Linn,5244,0.333990169023,121.017,62928.84,520,8.72115384615,4535.0,27,14.4288269231,17.1688168498,40.4107307692,172.407780822
4745,CEDAR RAPIDS,52404,Linn,2628,0.334582708324,150.528,35374.08,235,11.0170212766,2589.0,16,14.6534042553,15.063189463,50.3356595745,96.9152876712
4746,MUSCATINE,52761,Muscatine,1170,0.334194402769,148.196470588,17635.38,119,10.6537815126,1267.8,9,15.6165546218,15.4232182873,49.4934453782,48.316109589
4747,DAVENPORT,52803,Scott,4610,0.33444882354,165.264289474,62800.43,380,10.9182105263,4148.92,31,15.3269473684,17.0780866668,55.2134210526,172.055972603
4749,DAVENPORT,52804,Scott,2638,0.33415416912,140.229863636,30850.57,220,8.36172727273,1839.58,13,13.7553636364,19.8353156587,46.8598181818,84.522109589
4752,BURLINGTON,52655,Des Moines,23858,0.333613889073,174.818332022,222194.1,1271,9.10029110936,11566.47,52,11.0433202203,22.1818602713,58.3139575138,608.750958904
4756,MARSHALLTOWN,50158,Marshall,1333,0.333470828822,122.885642857,17203.99,140,8.81464285714,1234.05,15,15.4334285714,17.0179396259,40.9778571429,47.1342191781
4757,BONDURANT,50035,Polk,11041,0.334164144472,32.2577882206,102966.86,3192,2.44244047619,7796.27,53,12.3586904762,16.6198617323,10.7843671679,282.100986301
4760,WATERLOO,50701,Black Hawk,2124,0.33418799813,145.19814433,28168.44,194,10.1597938144,1971.0,19,14.1905670103,14.9036720668,48.4880412371,77.1738082192
4762,FORT ATKINSON,52144,Winneshiek,7675,0.334283883519,77.3745523942,111496.73,1441,6.31711311589,9102.96,52,14.3470575989,13.2045127609,25.8604580153,305.470493151
4764,FORT DODGE,50501,Webster,25828,0.333925721821,98.6268447412,236309.92,2396,5.90584724541,14150.41,46,13.3833305509,20.5956027807,32.9246869783,647.424438356
4765,DUBUQUE,52001,Dubuque,3571,0.33373887498,77.5951226994,25296.01,326,4.50420245399,1468.37,14,10.6919018405,21.3573075447,25.8949079755,69.3041369863
4767,ANKENY,50023,Polk,4611,0.334406864428,56.4794002789,40495.73,717,4.51386331939,3236.44,27,12.0336262204,17.2009183275,18.9050069735,110.947205479
4768,URBANDALE,50322,Polk,3634,0.334214473572,92.6423214286,36315.79,392,7.08778061224,2778.41,75,13.2528316327,15.1083513383,30.9733163265,99.4953150685
4769,ELMA,50628,Howard,5102,0.33488572614,170.444217391,78404.34,460,14.5026086957,6671.2,38,16.0262608696,13.0408488613,57.0285,214.806410959
4770,HUDSON,50643,Black Hawk,2883,0.335120431086,148.896995074,30226.09,203,11.3480295567,2303.65,18,12.0244827586,14.8833919775,49.9077832512,82.8112054795
4773,WEST DES MOINES,50265,Polk,5091,0.334071463894,24.3646609257,45269.54,1858,1.69590419806,3150.99,45,11.2096017223,16.9026568128,8.14004843918,124.026136986
4774,ESTHERVILLE,51334,Emmet,4992,0.334711006767,114.040447368,43335.37,380,9.70144736842,3686.55,22,10.4938157895,16.1454035088,38.1723421053,118.727041096
4779,MOUNT AYR,50854,Ringgold,1041,0.336150936842,152.057560976,12468.72,82,9.26451219512,759.69,6,12.9486585366,17.8232999419,50.9997560976,34.1608767123
4780,BRITT,50423,Hancock,3559,0.334488383678,115.232871972,33302.3,289,9.51505190311,2749.85,26,11.1187889273,14.6054292305,38.5453979239,91.2391780822
4783,EMMETSBURG,50536,Palo Alto,3162,0.334168220869,138.104425532,32454.54,235,9.90957446809,2328.75,12,11.7501702128,15.1545248227,46.1336170213,88.9165479452
4785,AVOCA,51521,Pottawattamie,5153,0.334858495207,142.963072464,49322.26,345,10.8191304348,3732.6,22,11.3617681159,15.4705562457,47.831884058,135.129479452
4787,SWISHER,52338,Johnson,3400,0.33436861165,85.1659381044,44030.79,517,6.36827852998,3292.4,32,14.8322437137,17.3031343833,28.4873694391,120.63230137
4788,CEDAR RAPIDS,52405,Linn,1928,0.334273052346,134.995226131,26864.05,199,9.87537688442,1965.2,16,14.9685929648,15.0727237377,45.1012562814,73.6001369863
4789,BUSSEY,50044,Marion,2948,0.333882492507,125.6424,15705.3,125,13.7872,1723.4,16,7.43032,10.4573,41.9464,43.0282191781
4793,FORT MADISON,52627,Lee,2635,0.333807862571,48.5198102467,25569.94,527,2.68622390892,1415.64,17,11.4747058824,20.1816815456,16.1967741935,70.054630137
4794,BURLINGTON,52601,Des Moines,37404,0.333855949393,63.1517022961,398803.0,6315,3.54367062549,22378.28,52,14.1822739509,20.742007345,21.0714584323,1092.6109589
4795,DES MOINES,50317,Polk,6163,0.334422085058,154.042508772,87804.23,570,11.2202631579,6395.55,41,15.116754386,15.2479918546,51.5190175439,240.559534247
4797,DES MOINES,50316,Polk,4220,0.334213015409,177.122424242,52605.36,297,13.7272727273,4077.0,21,14.4618855219,15.2375436909,59.1573737374,144.124273973
4798,DES MOINES,50320,Polk,2832,0.334650282206,170.882761506,40840.98,239,11.1966527197,2676.0,21,15.1918828452,16.2456744371,57.1177405858,111.89309589
4799,DES MOINES,50317,Polk,2920,0.334308212552,123.009361022,38501.93,313,9.07028753994,2839.0,23,14.4532587859,14.9730412293,41.1256230032,105.484739726
4800,DES MOINES,50320,Polk,3184,0.334477558397,132.922721088,39079.28,294,10.7040816327,3147.0,26,14.2645238095,14.6966699061,44.4384693878,107.066520548
4801,DES MOINES,50311,Polk,8046,0.334008782496,141.841176471,101274.6,714,10.5406162465,7526.0,46,13.9294257703,14.7153334667,47.3531232493,277.464657534
4802,DES MOINES,50310,Polk,13621,0.334358563241,160.494750656,183445.5,1143,12.0667104112,13792.25,49,15.2063779528,15.5014239887,53.6307961505,502.590410959
4803,DES MOINES,50313,Polk,7890,0.334134314165,161.299871383,100328.52,622,11.2017684887,6967.5,48,14.5239549839,16.0367416935,53.8608038585,274.872657534
4804,DES MOINES,50312,Polk,6690,0.334514391433,151.792743682,84093.18,554,11.5261732852,6385.5,31,14.585866426,15.1555337803,50.7285920578,230.392273973
4805,FORT DODGE,50501,Webster,22594,0.334141859322,84.0147315436,150218.34,1788,5.69789709172,10187.84,53,10.4815100671,18.542109633,28.0412080537,411.55709589
4806,WEST LIBERTY,52776,Muscatine,7528,0.334196770262,158.025093795,109511.39,693,8.48102453102,5877.35,45,17.633015873,20.3296825397,52.7764502165,300.031205479
4807,WILLIAMSBURG,52361,Iowa,13748,0.335285185621,124.76477975,189767.23,1521,10.6232741617,16158.0,50,14.9648915187,14.2178673179,41.819355687,519.910219178
4808,COUNCIL BLUFFS,51501,Pottawattamie,8355,0.333621836473,110.371804511,58717.8,532,7.64659774436,4067.99,44,10.9948496241,17.3797466501,36.8165225564,160.870684932
4810,ANKENY,50021,Polk,5951,0.334211838643,86.698699187,74647.58,861,5.79138211382,4986.38,37,12.4755516841,17.6605331048,28.9863646922,204.513917808
4818,DECORAH,52101,Winneshiek,9617,0.334307227577,125.011206691,104634.38,837,9.45432497013,7913.27,47,13.0553524492,15.7143299482,41.7819713262,286.669534247
4819,ALTOONA,50009,Polk,19825,0.334020743182,40.5714620774,133196.11,3283,2.81941516905,9256.14,62,11.3971702711,19.768321841,13.5496954005,364.920849315
4820,INWOOD,51240,Lyon,5407,0.334579126096,49.3321610738,73504.92,1490,3.97753691275,5926.53,50,13.7977583893,15.4859751968,16.4892348993,201.383342466
4824,CRESTON,50801,Union,4632,0.334318812086,120.431488764,42873.61,356,7.78626404494,2771.91,20,12.1658988764,18.6539235026,40.2419662921,117.461945205
4828,MARSHALLTOWN,50158,Marshall,6461,0.334035166136,187.939800664,56569.88,301,14.0860465116,4239.9,24,11.1646179402,17.6317133365,62.8338870432,154.985972603
4829,DES MOINES,50314,Polk,520100,0.33386948135,480.055969141,8742779.31,18212,27.5810959807,502306.92,212,18.9231737316,21.7902561329,160.127202394,23952.8200274
4831,BOONE,50036,Boone,2103,0.334194633276,58.1565239295,23088.14,397,4.73677581864,1880.5,33,13.7443073048,18.3674719387,19.4719143577,63.2551780822
4837,IOWA CITY,52240,Johnson,8163,0.334176526964,114.879501247,92133.36,802,7.9653117207,6388.18,29,12.0078802993,16.875637219,38.3823067332,252.420164384
4839,Northwood,50459,Worth,10165,0.334682318583,112.056149176,129200.74,1153,9.94440589766,11465.9,51,15.0469991327,14.9069388291,37.5205984389,353.974630137
4840,WATERLOO,50707,Black Hawk,10887,0.333743413041,77.5304004215,73576.35,949,4.33190727081,4110.98,46,12.3130769231,22.7007660814,25.86914647,201.579041096
4841,DAVENPORT,52804,Scott,7093,0.333595752415,91.8296348884,45272.01,493,5.95320486815,2934.93,32,10.6499188641,18.450143818,30.634198783,124.03290411
4844,IOWA CITY,52240,Johnson,2563,0.333788984103,46.7160623782,23965.34,513,3.02033138402,1549.43,16,12.440331384,19.7598410438,15.5956530214,65.6584657534
4847,LECLAIRE,52753,Scott,12645,0.334541793455,66.8197095258,156424.94,2341,5.36153353268,12551.35,51,13.7642246903,17.7236094428,22.3386544212,428.561479452
4853,JOHNSTON,50131,Polk,3041,0.333939462795,75.218,34976.37,465,5.18894623656,2412.86,41,12.743827957,17.2928524085,25.1248817204,95.8256712329
4854,ARMSTRONG,50514,Emmet,3288,0.334773675314,162.29641791,32621.58,201,13.5179104478,2717.1,18,11.4392537313,14.9266263919,54.3379104478,89.3741917808
4856,LISBON,52253,Linn,7856,0.335722870943,79.4081983471,96083.92,1210,6.74734710744,8164.29,35,13.8767520661,14.7085956316,26.6540578512,263.243616438
4859,BURLINGTON,52601,Des Moines,5281,0.333980133476,116.378314351,51090.08,439,7.81867881549,3432.4,32,12.3381093394,16.9257099468,38.8744191344,139.972821918
